index	seqnames	start	end	value	delta	minmax
26233	chr5	169560000	169600000	-0.58161355037938	-0.255302160885211	-1
26245	chr5	170040000	170080000	0.0308612239573262	0.0321754941956823	-1
26260	chr5	170640000	170680000	-0.382569216576774	-0.0532304580547854	-1
26278	chr5	171360000	171400000	-1.03900706671069	-0.0421441672808383	-1
26294	chr5	172000000	172040000	-0.135756589617981	0.0343124855614095	-1
26303	chr5	172360000	172400000	-0.230775875603633	0.134332207667637	-1
26311	chr5	172680000	172720000	0.209068853467515	0.0561040580151209	-1
26326	chr5	173280000	173320000	-0.200989712711796	-0.000725839251126917	-1
26334	chr5	173600000	173640000	-0.340562150085454	0.363629995878319	-1
26343	chr5	173960000	174000000	-0.348676927091678	-0.431095471040945	-1
26352	chr5	174320000	174360000	-0.15812426812243	0.119700643718278	-1
26364	chr5	174800000	174840000	-0.653458633318161	-0.154837504566639	-1
26381	chr5	175480000	175520000	-0.332029499371149	-0.173683781043255	-1
26402	chr5	176320000	176360000	-0.81028509945644	0.125710041311156	-1
26419	chr5	177000000	177040000	0.0850708835698429	0.0307331810835821	-1
26432	chr5	177520000	177560000	-0.663737756363833	0.224804469630688	-1
26448	chr5	178160000	178200000	-0.299941683788467	-0.0201117692867825	-1
26465	chr5	178840000	178880000	0.221600872426947	0.0537734045784677	-1
26481	chr5	179480000	179520000	-0.813792969036421	-0.326068542354239	-1
26491	chr5	179880000	179920000	-0.259985012367639	-0.0284948995310137	-1
26513	chr5	180760000	180800000	-0.228575368649743	0.146489065539831	-1
26572	chr6	1560000	1600000	-0.80224128932514	0.659328423762894	-1
26601	chr6	2720000	2760000	-0.501979247653837	-0.0246144719700716	-1
26610	chr6	3080000	3120000	-0.250878995660049	0.22140220748749	-1
26634	chr6	4040000	4080000	-0.607892686355421	-0.205763522495318	-1
26659	chr6	5040000	5080000	-0.438545196934248	-0.012750153189665	-1
26668	chr6	5400000	5440000	-0.6339513459197	0.148139455355102	-1
26699	chr6	6640000	6680000	-1.01835965570076	0.62745533547777	-1
26717	chr6	7360000	7400000	0.152631115582457	0.0373979529239243	-1
26723	chr6	7600000	7640000	-0.201601185862725	-0.179516592800007	-1
26735	chr6	8080000	8120000	-0.525896872184916	-0.104244876157013	-1
26756	chr6	8920000	8960000	-0.330861852716688	-0.102778020595386	-1
26772	chr6	9560000	9600000	-0.00567198462088492	-0.107833731048761	-1
26778	chr6	9800000	9840000	-0.129768319634367	-0.0312061046735099	-1
26794	chr6	10440000	10480000	-0.596418678092596	-0.0412198734374964	-1
26803	chr6	10800000	10840000	-0.403167282559713	-0.234771226047358	-1
26822	chr6	11560000	11600000	-0.530806902725833	0.0832526440117461	-1
26840	chr6	12280000	12320000	-0.00278029068068738	0.0234498025178123	-1
26848	chr6	12600000	12640000	-0.846529201524387	-0.248394182617134	-1
26864	chr6	13240000	13280000	-0.465159030639735	0.100067516080025	-1
26878	chr6	13800000	13840000	-0.373008000388071	0.100996306360371	-1
26887	chr6	14160000	14200000	-0.405514793244179	0.244997791440233	-1
26905	chr6	14880000	14920000	0.625018609154671	0.00453866637298983	-1
26924	chr6	15640000	15680000	-1.18042130914547	0.245712504918126	-1
26939	chr6	16240000	16280000	-0.543326107959589	-0.189994416201549	-1
26960	chr6	17080000	17120000	-0.6890561503324	0.213981853801193	-1
26972	chr6	17560000	17600000	0.325719452532028	-0.0163425017293694	-1
26990	chr6	18280000	18320000	-0.176509295834755	0.0274672070300125	-1
26996	chr6	18520000	18560000	-0.678610369827481	-0.328002808607651	-1
27035	chr6	20080000	20120000	-0.863962716775385	-0.0865057843876145	-1
27046	chr6	20520000	20560000	-0.898668997595312	-0.319446481751248	-1
27072	chr6	21560000	21600000	-0.261428441018723	0.15149676735195	-1
27088	chr6	22200000	22240000	-0.0458781254934225	-0.0224549252421479	-1
27106	chr6	22920000	22960000	-0.447508933309843	-0.0741182499883086	-1
27119	chr6	23440000	23480000	-0.442501107559548	-0.0356702787762789	-1
27142	chr6	24360000	24400000	-1.22353519365374	0.0464986616412758	-1
27163	chr6	25200000	25240000	-0.358672404011984	0.0878691855484912	-1
27183	chr6	26000000	26040000	-1.46274536731364	0.477484160614052	-1
27197	chr6	26560000	26600000	-0.31588373724418	0.150779029375093	-1
27211	chr6	27120000	27160000	-0.386194159841243	0.219969048273399	-1
27230	chr6	27880000	27920000	-0.594959520345964	0.072368880138252	-1
27244	chr6	28440000	28480000	0.0774173801121183	0.00858314338472703	-1
27258	chr6	29000000	29040000	-0.453888759159529	-0.282035219175399	-1
27273	chr6	29600000	29640000	-0.793397647750057	-0.0503039926984569	-1
27288	chr6	30200000	30240000	0.00476107282945435	0.064175177103327	-1
27294	chr6	30440000	30480000	-0.0868775313997806	0.15203563883529	-1
27310	chr6	31080000	31120000	0.954517023447194	-0.112608946699118	-1
27321	chr6	31520000	31560000	0.433406114190451	0.0546042300017145	-1
27337	chr6	32160000	32200000	-0.771422472367311	-0.498269998134008	-1
27352	chr6	32760000	32800000	0.348764733674147	-0.139820378043098	-1
27364	chr6	33240000	33280000	0.347399055004437	-0.0121365031916327	-1
27387	chr6	34160000	34200000	0.5598699403131	-0.235467498818415	-1
27394	chr6	34440000	34480000	0.347334970592147	0.0257465583979688	-1
27399	chr6	34640000	34680000	0.493844895814353	0.0207513200493505	-1
27414	chr6	35240000	35280000	-0.08169337740715	0.0929149305700871	-1
27420	chr6	35480000	35520000	0.365133164755483	-0.0478112925783	-1
27431	chr6	35920000	35960000	0.252512047856915	0.0187962552026356	-1
27442	chr6	36360000	36400000	0.238133310686565	0.162391674514149	-1
27448	chr6	36600000	36640000	0.44871432757316	-0.0312646770209	-1
27466	chr6	37320000	37360000	-0.118500071551838	-0.0867024459565964	-1
27475	chr6	37680000	37720000	0.194905381404736	-0.0172705861586355	-1
27502	chr6	38760000	38800000	-0.752643188016422	0.0779702692268875	-1
27516	chr6	39320000	39360000	-0.251328755376261	0.106937464180901	-1
27530	chr6	39880000	39920000	0.183972943368833	0.0036349775330119	-1
27541	chr6	40320000	40360000	0.549868251185194	0.129478066564333	-1
27559	chr6	41040000	41080000	-0.494065017074586	-0.201380401080212	-1
27574	chr6	41640000	41680000	0.331425136717328	-0.0336148381157731	-1
27584	chr6	42040000	42080000	0.454381893492384	-0.175043135431377	-1
27597	chr6	42560000	42600000	0.198779046588855	-0.232369882078009	-1
27613	chr6	43200000	43240000	0.789680872161736	-0.0228634913954966	-1
27622	chr6	43560000	43600000	0.4080330186528	0.0425364295052656	-1
27645	chr6	44480000	44520000	-0.998824977029477	0.22402113593214	-1
27665	chr6	45280000	45320000	-0.062687941341762	0.164564688569527	-1
27681	chr6	45920000	45960000	-0.460249604164084	0.040731670064089	-1
27699	chr6	46640000	46680000	-0.340049971287268	-0.244561998570088	-1
27704	chr6	46840000	46880000	-0.109527781056584	0.341828413441562	-1
27727	chr6	47760000	47800000	-1.06309800398363	-0.141530806357976	-1
27753	chr6	48800000	48840000	-0.473786306513356	0.173617395379909	-1
27768	chr6	49400000	49440000	-0.93872232107941	-0.0704618713385618	-1
27785	chr6	50080000	50120000	-0.893927261739549	0.298915790296319	-1
27801	chr6	50720000	50760000	-0.584409014976044	-0.00104131277442782	-1
27821	chr6	51520000	51560000	-0.21717765808031	-0.0337403441577488	-1
27834	chr6	52040000	52080000	-0.823533007181634	-0.111682972970279	-1
27839	chr6	52240000	52280000	-0.821141224019286	0.115473262555596	-1
27849	chr6	52640000	52680000	0.123821220351265	-0.0665119725139502	-1
27859	chr6	53040000	53080000	-0.0610306138555075	-0.0762439196766303	-1
27882	chr6	53960000	54000000	-1.09238896482267	0.127383910807733	-1
27896	chr6	54520000	54560000	-0.346626179156056	-0.0169386346618525	-1
27915	chr6	55280000	55320000	-1.33910032095766	0.151427275831045	-1
27932	chr6	55960000	56000000	-0.531088361115647	-0.0736116471944786	-1
27940	chr6	56280000	56320000	-0.783544045554203	-0.0120117168550766	-1
27948	chr6	56600000	56640000	-0.539970790496636	-0.129714741624077	-1
27955	chr6	56880000	56920000	-0.5991760146952	-0.0762738961255104	-1
27967	chr6	57360000	57400000	-1.13194320501271	-0.130300657910124	-1
28059	chr6	61040000	61080000	-0.451372256823722	-0.0489376063035278	-1
28079	chr6	61840000	61880000	-0.52079911916671	0.0496796199681108	-1
28088	chr6	62200000	62240000	-0.438149384705001	0.0791489017092284	-1
28114	chr6	63240000	63280000	-1.51883728007731	0.080238168736865	-1
28129	chr6	63840000	63880000	-1.16293256891945	-0.156157656682641	-1
28151	chr6	64720000	64760000	-0.839550124129954	-0.180707372720011	-1
28172	chr6	65560000	65600000	-0.91683956858442	0.0714167495314947	-1
28195	chr6	66480000	66520000	-1.06997019206289	-0.110011831874474	-1
28209	chr6	67040000	67080000	-0.676094857525371	0.0232703250656934	-1
28241	chr6	68320000	68360000	-1.12580463340377	0.0628235572889958	-1
28288	chr6	70200000	70240000	-1.25082331764651	0.00234467875404923	-1
28307	chr6	70960000	71000000	-0.674578186918822	-0.16399256952032	-1
28321	chr6	71520000	71560000	-0.571760352188715	-0.0344839202555922	-1
28343	chr6	72400000	72440000	-1.07537976555706	0.00835590455259483	-1
28369	chr6	73440000	73480000	-0.614972434091565	0.366826049311247	-1
28379	chr6	73840000	73880000	-1.294065700911	-0.0128726824540743	-1
28413	chr6	75200000	75240000	-1.06497345197508	-0.114723172035142	-1
28430	chr6	75880000	75920000	-1.56308318296069	0.137116563603103	-1
28450	chr6	76680000	76720000	-0.652633616555221	-0.0784684011490434	-1
28470	chr6	77480000	77520000	-0.74182586060747	-0.303977916764055	-1
28504	chr6	78840000	78880000	-1.38729247957866	-0.191507593829334	-1
28535	chr6	80080000	80120000	-1.22435485346342	0.0520690573151569	-1
28546	chr6	80520000	80560000	-0.317511195736042	-0.0522449951174276	-1
28558	chr6	81000000	81040000	-0.515227845355579	0.0282558867499764	-1
28588	chr6	82200000	82240000	-1.45978980435727	0.302448603298928	-1
28609	chr6	83040000	83080000	-0.790949090326265	-0.25609426601474	-1
28621	chr6	83520000	83560000	-1.03509135662176	-0.154026726833414	-1
28641	chr6	84320000	84360000	-0.602149877354182	0.0191739267208703	-1
28675	chr6	85680000	85720000	-1.18538808793728	0.241189887253952	-1
28709	chr6	87040000	87080000	-1.36790787781597	0.242741866399076	-1
28731	chr6	87920000	87960000	-0.300247839975709	0.173410002132526	-1
28755	chr6	88880000	88920000	-0.971649381933366	0.157982492330837	-1
28780	chr6	89880000	89920000	-0.537836019880473	0.50296582263559	-1
28798	chr6	90600000	90640000	-1.01043902095545	0.190574607417689	-1
28832	chr6	91960000	92000000	-0.419162422830886	-0.0197540856399697	-1
28843	chr6	92400000	92440000	-0.404539925040987	-0.027589977778704	-1
28852	chr6	92760000	92800000	-0.348100819301249	0.0535401095981702	-1
28867	chr6	93360000	93400000	-0.442792500924218	0.00999900945504155	-1
28875	chr6	93680000	93720000	-0.453995804093039	-0.03263136664893	-1
28891	chr6	94320000	94360000	-0.399524462181331	-0.00556873531137072	-1
28896	chr6	94520000	94560000	-0.439909723873637	0.0225691969242664	-1
28913	chr6	95200000	95240000	-1.18150301030618	-0.0115121974884748	-1
28945	chr6	96480000	96520000	-0.629097547241294	0.0948382536426923	-1
28960	chr6	97080000	97120000	-0.59402577696001	-0.17724004990675	-1
28969	chr6	97440000	97480000	-0.875238101473262	-0.0175846969656197	-1
28984	chr6	98040000	98080000	-0.288992888662117	-0.0625618476138324	-1
28999	chr6	98640000	98680000	-0.176023469173024	0.0227370540928221	-1
29014	chr6	99240000	99280000	-0.728582192797991	0.0148330474488619	-1
29034	chr6	100040000	100080000	-1.08712386312229	0.132280110407236	-1
29050	chr6	100680000	100720000	-1.27967338060172	-0.228869652994735	-1
29067	chr6	101360000	101400000	-0.525545544737071	0.020526048047101	-1
29083	chr6	102000000	102040000	-0.830864366173235	-0.0317366734250639	-1
29095	chr6	102480000	102520000	-0.519914420371373	-0.000153363623956869	-1
29100	chr6	102680000	102720000	-0.55758391848122	0.0556774631640794	-1
29112	chr6	103160000	103200000	-0.61375492960461	0.0796409909677378	-1
29120	chr6	103480000	103520000	-0.43872381708453	-0.0234972930005699	-1
29146	chr6	104520000	104560000	-1.00201726592387	-0.165462329351268	-1
29160	chr6	105080000	105120000	-0.812161943028668	0.31466753442829	-1
29168	chr6	105400000	105440000	-0.427105763166742	0.126189638538183	-1
29191	chr6	106320000	106360000	-0.50069789316356	0.390518106832245	-1
29208	chr6	107000000	107040000	-0.27820152952306	-0.456622679801614	-1
29230	chr6	107880000	107920000	-0.51865228210356	0.0017351226944467	-1
29246	chr6	108520000	108560000	-0.0788770032154239	0.232574080800139	-1
29254	chr6	108840000	108880000	0.260535679080559	-0.0256112117499205	-1
29262	chr6	109160000	109200000	-0.0386927141736676	0.128678606149428	-1
29269	chr6	109440000	109480000	-0.402443049945245	-0.0882325588027006	-1
29293	chr6	110400000	110440000	-0.629934348072232	0.108612829209098	-1
29313	chr6	111200000	111240000	-0.129376624315626	0.0421030987713629	-1
29324	chr6	111640000	111680000	-0.194215664015922	-0.0089894302843751	-1
29351	chr6	112720000	112760000	-0.795263070427621	0.0561211884171614	-1
29382	chr6	113960000	114000000	-1.83443182592989	0.361938721187526	-1
29396	chr6	114520000	114560000	-0.604089087907016	-0.010649849190098	-1
29430	chr6	115880000	115920000	-1.10716488281543	-0.0490236119000598	-1
29435	chr6	116080000	116120000	-0.851839333795617	-0.013243858314693	-1
29450	chr6	116680000	116720000	-1.24169323876989	0.0764533299295591	-1
29463	chr6	117200000	117240000	-0.723820957418662	0.133048404665315	-1
29478	chr6	117800000	117840000	-0.930658378233288	0.192282737271989	-1
29489	chr6	118240000	118280000	-0.153954941632676	0.0263515765828099	-1
29496	chr6	118520000	118560000	-0.124276843817709	-0.00754521618505894	-1
29506	chr6	118920000	118960000	-0.831152071810515	-0.149032381940948	-1
29526	chr6	119720000	119760000	-0.0225024583485525	0.100609509970045	-1
29541	chr6	120320000	120360000	-0.611306478122406	0.0679938833452355	-1
29558	chr6	121000000	121040000	-0.519868430946172	0.0512986662639855	-1
29567	chr6	121360000	121400000	-0.695840362111312	0.183930153255264	-1
29592	chr6	122360000	122400000	-0.812552613534899	0.170589007760147	-1
29604	chr6	122840000	122880000	-0.42157340994519	0.170325604768636	-1
29618	chr6	123400000	123440000	-0.559121385724394	-0.137482678562429	-1
29626	chr6	123720000	123760000	-0.842377387290951	-0.0881776208324593	-1
29654	chr6	124840000	124880000	-1.20144502475236	0.456249255748814	-1
29665	chr6	125280000	125320000	-0.368007940542972	0.216126689414357	-1
29683	chr6	126000000	126040000	-0.824206201699686	-0.0844979200962915	-1
29713	chr6	127200000	127240000	-0.945377862165114	0.0825579561653175	-1
29726	chr6	127720000	127760000	-1.2999172727397	-0.0597670848428481	-1
29751	chr6	128720000	128760000	-1.59858569310443	-0.196580523707212	-1
29767	chr6	129360000	129400000	-1.07211027758882	-0.0747980171058214	-1
29784	chr6	130040000	130080000	-1.21280439455979	-0.0558545286877445	-1
29804	chr6	130840000	130880000	-0.511706910070859	-0.0432291933526841	-1
29824	chr6	131640000	131680000	-1.05285328634943	0.0652497097340878	-1
29845	chr6	132480000	132520000	-0.812181927585214	-0.0578100575730305	-1
29853	chr6	132800000	132840000	-0.682030446517021	0.0334478509784914	-1
29871	chr6	133520000	133560000	-0.608083968523003	-0.14629023499263	-1
29881	chr6	133920000	133960000	-0.803846362832849	-0.0126714189764591	-1
29886	chr6	134120000	134160000	-0.867840296012958	0.535238049085192	-1
29909	chr6	135040000	135080000	-1.02977497874932	0.377127525565787	-1
29919	chr6	135440000	135480000	-0.851183448595871	0.0379512023691001	-1
29938	chr6	136200000	136240000	-1.32786403594509	-0.425044426322208	-1
29958	chr6	137000000	137040000	-0.342478796545802	0.0299855678644263	-1
29975	chr6	137680000	137720000	-0.523216160927446	-0.00137501148039959	-1
29982	chr6	137960000	138000000	-0.424549623141672	0.0708049574423232	-1
30002	chr6	138760000	138800000	-0.366722676513877	-0.0518845131269978	-1
30016	chr6	139320000	139360000	-0.269252018932384	0.2202091007547	-1
30032	chr6	139960000	140000000	-0.108192361842078	-0.102309494780327	-1
30056	chr6	140920000	140960000	-0.605407797534617	0.000995470683226307	-1
30073	chr6	141600000	141640000	-1.12832742209399	-0.0318241022974461	-1
30086	chr6	142120000	142160000	-0.948033051056548	-0.0310971323776	-1
30094	chr6	142440000	142480000	-0.869837425666695	0.0337289455177155	-1
30119	chr6	143440000	143480000	-0.837585877470806	-0.192922656566931	-1
30135	chr6	144080000	144120000	-0.451558364112661	0.121848908837047	-1
30145	chr6	144480000	144520000	-0.576895245397472	-0.267520774000504	-1
30163	chr6	145200000	145240000	-0.418786942481871	-0.0125752912907347	-1
30180	chr6	145880000	145920000	-1.1079942032709	-0.00796208134363369	-1
30203	chr6	146800000	146840000	-1.26481541667891	0.261974536803963	-1
30218	chr6	147400000	147440000	-0.740637782583395	-0.00728083272634106	-1
30237	chr6	148160000	148200000	-0.374437892194408	0.0436522085264725	-1
30245	chr6	148480000	148520000	-0.280989210290696	-0.0517683202437813	-1
30258	chr6	149000000	149040000	0.122903426104413	0.0304252614438532	-1
30271	chr6	149520000	149560000	-0.376238689869891	-0.0588074650277862	-1
30293	chr6	150400000	150440000	0.474584092489028	0.0632418977788833	-1
30304	chr6	150840000	150880000	0.194129975270959	0.0356356417733654	-1
30318	chr6	151400000	151440000	-0.692200322414963	-0.29275830975974	-1
30342	chr6	152360000	152400000	-1.07570124638503	-0.0271279223789244	-1
30371	chr6	153520000	153560000	-0.0415439233140081	0.00593224268853769	-1
30385	chr6	154080000	154120000	-0.758942752618878	0.0862782276161009	-1
30415	chr6	155280000	155320000	-0.985467936496933	-0.138237306387293	-1
30436	chr6	156120000	156160000	-0.0273739942939037	-0.0649543181507695	-1
30449	chr6	156640000	156680000	-0.472112498025788	0.164953016911668	-1
